0,1,2
0.01,0.44000000000000017,8.344428852079443e-07
0.01,0.45999999999999996,2.3071074435234464e-07
0.01,0.48,6.02470957502938e-08
0.01,0.5,1.4859504736282376e-08
0.01,0.52,3.4615906102170967e-09
0.01,0.54,7.616472618558944e-10
0.01,0.56,1.5828618294568508e-10
0.01,0.5800000000000001,3.107046130770535e-11
0.01,0.6000000000000001,5.760671997336185e-12
0.01,0.6200000000000001,1.008846536693878e-12
0.01,0.6400000000000001,1.6688218064925913e-13
0.01,0.6600000000000001,2.607562805661116e-14
0.01,0.6800000000000002,3.84864016046339e-15
0.01,0.7000000000000002,5.365819718972954e-16
0.01,0.72,7.066923850162322e-17
0.01,0.74,8.79225926686574e-18
0.01,0.76,1.0333736317547064e-18
0.01,0.78,1.1473954003112301e-19
0.01,0.8,1.2035958962226718e-20
0.01,0.8200000000000001,1.1928181411535495e-21
0.01,0.8400000000000001,1.1168861403223502e-22
0.01,0.8600000000000001,9.881003288503166e-24
0.01,0.8800000000000001,8.259775168779892e-25
0.01,0.9000000000000001,6.524230348694971e-26
0.01,0.9200000000000002,4.869724519075666e-27
0.01,0.9400000000000002,3.434908122096948e-28
0.01,0.9600000000000002,2.2897565981438045e-29
0.01,0.9800000000000002,1.4474050438305898e-30
0.02,-1.0,1.1432442921484965e-24
0.02,-0.98,5.202611807883698e-24
0.02,-0.96,4.4261301600685476e-23
0.02,-0.94,3.6445332101092183e-22
0.02,-0.92,2.871692904968934e-21
0.02,-0.9,2.1649290648421617e-20
0.02,-0.88,1.5615242607903369e-19
0.02,-0.86,1.0775670106641717e-18
0.02,-0.84,7.114133623225798e-18
0.02,-0.82,4.4933907487677995e-17
0.02,-0.8,2.715148509850187e-16
0.02,-0.78,1.56954414325318e-15
0.02,-0.76,8.679762118934974e-15
0.02,-0.74,4.59188199394683e-14
0.02,-0.72,2.323897290276447e-13
0.02,-0.7,1.125075280845459e-12
0.02,-0.6799999999999999,5.210509637675627e-12
0.02,-0.6599999999999999,2.3083873858069413e-11
0.02,-0.6399999999999999,9.782802937145938e-11
0.02,-0.62,3.9658897054776607e-10
0.02,-0.6,1.5379335695878877e-09
0.02,-0.58,5.704943379064987e-09
0.02,-0.56,2.0243210545721476e-08
0.02,-0.54,6.870992434814322e-08
0.02,-0.52,2.230845766914576e-07
0.02,-0.5,6.928318008680851e-07
0.02,-0.48,2.058224178616838e-06
0.02,-0.45999999999999996,5.84874550618803e-06
0.02,-0.43999999999999995,1.5897788959250707e-05
0.02,-0.41999999999999993,4.133458794911191e-05
0.02,-0.4,0.00010279984372750536
0.02,-0.38,0.0002445526990908336
0.02,-0.36,0.0005564843538666666
0.02,-0.33999999999999997,0.0012112488658876125
0.02,-0.31999999999999995,0.0025218152581346328
0.02,-0.29999999999999993,0.0050221794837725445
0.02,-0.2799999999999999,0.009566871933693254
0.02,-0.26,0.01743195990011772
0.02,-0.24,0.030382311853936934
0.02,-0.21999999999999997,0.05065165253800093
0.02,-0.19999999999999996,0.08077268608072218
0.02,-0.17999999999999994,0.12320645760106906
0.02,-0.15999999999999992,0.17976304507934895
0.02,-0.14,0.25087959597289833
0.02,-0.12,0.33491009842648156
0.02,-0.09999999999999998,0.4276506393121277
0.02,-0.07999999999999996,0.5223336457510304
0.02,-0.05999999999999994,0.6102459204850663
0.02,-0.039999999999999925,0.6819613936000599
0.02,-0.019999999999999907,0.7289751557679285
0.02,0.0,0.74535592092757
0.02,0.020000000000000018,0.7289751557679321
0.02,0.040000000000000036,0.6819613936000585
0.02,0.06000000000000005,0.6102459204850689
0.02,0.08000000000000007,0.5223336457510273
0.02,0.10000000000000009,0.4276506393121259
0.02,0.1200000000000001,0.33491009842648517
0.02,0.14000000000000012,0.25087959597289844
0.02,0.16000000000000014,0.17976304507934995
0.02,0.18000000000000016,0.12320645760107102
0.02,0.19999999999999996,0.08077268608072351
0.02,0.21999999999999997,0.05065165253800216
0.02,0.24,0.0303823118539379
0.02,0.26,0.017431959900118373
0.02,0.28,0.009566871933693606
0.02,0.30000000000000004,0.0050221794837726885
0.02,0.32000000000000006,0.0025218152581347035
0.02,0.3400000000000001,0.0012112488658876154
0.02,0.3600000000000001,0.000556484353866676
0.02,0.3800000000000001,0.00024455269909083593
0.02,0.40000000000000013,0.00010279984372750751
0.02,0.42000000000000015,4.133458794911257e-05
0.02,0.44000000000000017,1.5897788959250734e-05
0.02,0.45999999999999996,5.8487455061880414e-06
0.02,0.48,2.0582241786168317e-06
0.02,0.5,6.92831800868081e-07
0.02,0.52,2.230845766914555e-07
0.02,0.54,6.870992434814243e-08
0.02,0.56,2.024321054572133e-08
0.02,0.5800000000000001,5.70494337906497e-09
0.02,0.6000000000000001,1.5379335695878619e-09
0.02,0.6200000000000001,3.9658897054775857e-10
0.02,0.6400000000000001,9.782802937145766e-11
0.02,0.6600000000000001,2.3083873858068912e-11
0.02,0.6800000000000002,5.210509637675531e-12
0.02,0.7000000000000002,1.1250752808454396e-12
0.02,0.72,2.3238972902764017e-13
0.02,0.74,4.591881993946744e-14
0.02,0.76,8.679762118934826e-15
0.02,0.78,1.5695441432531611e-15
0.02,0.8,2.715148509850178e-16
0.02,0.8200000000000001,4.493390748767799e-17
0.02,0.8400000000000001,7.114133623225823e-18
0.02,0.8600000000000001,1.077567010664176e-18
0.02,0.8800000000000001,1.5615242607903268e-19
0.02,0.9000000000000001,2.164929064842134e-20
0.02,0.9200000000000002,2.871692904968939e-21
0.02,0.9400000000000002,3.644533210109215e-22
0.02,0.9600000000000002,4.4261301600684976e-23
0.02,0.9800000000000002,5.202611807883604e-24
0.030000000000000002,-1.0,2.4807310926930488e-20
0.030000000000000002,-0.98,7.690705573264822e-20
0.030000000000000002,-0.96,4.368162028506406e-19
0.030000000000000002,-0.94,2.4526117926238318e-18
0.030000000000000002,-0.92,1.3289481602603019e-17
0.030000000000000002,-0.9,6.944676069171849e-17
0.030000000000000002,-0.88,3.49984643114408e-16
0.030000000000000002,-0.86,1.7009628467941095e-15
0.030000000000000002,-0.84,7.972339218317036e-15
0.030000000000000002,-0.82,3.603448608727671e-14
0.030000000000000002,-0.8,1.5706856653521605e-13
0.030000000000000002,-0.78,6.60230536512837e-13
0.030000000000000002,-0.76,2.6762983704983047e-12
0.030000000000000002,-0.74,1.0461729204904165e-11
0.030000000000000002,-0.72,3.943665468550036e-11
0.030000000000000002,-0.7,1.4335806329900871e-10
0.030000000000000002,-0.6799999999999999,5.025365361845988e-10
0.030000000000000002,-0.6599999999999999,1.6987707802455342e-09
0.030000000000000002,-0.6399999999999999,5.537603676759842e-09
0.030000000000000002,-0.62,1.7407138334263844e-08
0.030000000000000002,-0.6,5.276548439625021e-08
0.030000000000000002,-0.58,1.5423689194833436e-07
0.030000000000000002,-0.56,4.3475167158162547e-07
0.030000000000000002,-0.54,1.1817018189893248e-06
0.030000000000000002,-0.52,3.0973286660958164e-06
0.030000000000000002,-0.5,7.828501167913092e-06
0.030000000000000002,-0.48,1.9080123399721875e-05
0.030000000000000002,-0.45999999999999996,4.48429672217426e-05
0.030000000000000002,-0.43999999999999995,0.0001016289787748566
0.030000000000000002,-0.41999999999999993,0.00022210092303955034
0.030000000000000002,-0.4,0.00046805009528845374
0.030000000000000002,-0.38,0.0009511371289026502
0.030000000000000002,-0.36,0.0018638135258816878
0.030000000000000002,-0.33999999999999997,0.0035218435677401194
0.030000000000000002,-0.31999999999999995,0.006417202412707184
0.030000000000000002,-0.29999999999999993,0.01127533156397004
0.030000000000000002,-0.2799999999999999,0.019103840304538273
0.030000000000000002,-0.26,0.031211864012431034
0.030000000000000002,-0.24,0.04917295679900031
0.030000000000000002,-0.21999999999999997,0.07470341801342445
0.030000000000000002,-0.19999999999999996,0.1094364797862742
0.030000000000000002,-0.17999999999999994,0.1545934973192384
0.030000000000000002,-0.15999999999999992,0.2105851686194824
0.030000000000000002,-0.14,0.27661248918380216
0.030000000000000002,-0.12,0.35036703229746374
0.030000000000000002,-0.09999999999999998,0.4279392634183802
0.030000000000000002,-0.07999999999999996,0.504020838599999
0.030000000000000002,-0.05999999999999994,0.5724299071579795
0.030000000000000002,-0.039999999999999925,0.626907711319918
0.030000000000000002,-0.019999999999999907,0.6620524346680182
0.030000000000000002,0.0,0.6741998396669757
0.030000000000000002,0.020000000000000018,0.6620524346680213
0.030000000000000002,0.040000000000000036,0.6269077113199235
0.030000000000000002,0.06000000000000005,0.5724299071579816
0.030000000000000002,0.08000000000000007,0.5040208385999997
0.030000000000000002,0.10000000000000009,0.42793926341838223
0.030000000000000002,0.1200000000000001,0.3503670322974642
0.030000000000000002,0.14000000000000012,0.2766124891838059
0.030000000000000002,0.16000000000000014,0.2105851686194852
0.030000000000000002,0.18000000000000016,0.15459349731924266
0.030000000000000002,0.19999999999999996,0.10943647978627678
0.030000000000000002,0.21999999999999997,0.07470341801342613
0.030000000000000002,0.24,0.049172956799001834
0.030000000000000002,0.26,0.0312118640124322
0.030000000000000002,0.28,0.01910384030453925
0.030000000000000002,0.30000000000000004,0.011275331563970623
0.030000000000000002,0.32000000000000006,0.006417202412707527
0.030000000000000002,0.3400000000000001,0.0035218435677403393
0.030000000000000002,0.3600000000000001,0.0018638135258817526
0.030000000000000002,0.3800000000000001,0.0009511371289026792
0.030000000000000002,0.40000000000000013,0.0004680500952884588
0.030000000000000002,0.42000000000000015,0.00022210092303955276
0.030000000000000002,0.44000000000000017,0.00010162897877485809
0.030000000000000002,0.45999999999999996,4.484296722174329e-05
0.030000000000000002,0.48,1.9080123399722217e-05
0.030000000000000002,0.5,7.828501167913195e-06
0.030000000000000002,0.52,3.0973286660958553e-06
0.030000000000000002,0.54,1.1817018189893407e-06
0.030000000000000002,0.56,4.3475167158162997e-07
0.030000000000000002,0.5800000000000001,1.5423689194833728e-07
0.030000000000000002,0.6000000000000001,5.276548439625082e-08
0.030000000000000002,0.6200000000000001,1.7407138334263718e-08
0.030000000000000002,0.6400000000000001,5.537603676759822e-09
0.030000000000000002,0.6600000000000001,1.6987707802455348e-09
0.030000000000000002,0.6800000000000002,5.025365361845917e-10
0.030000000000000002,0.7000000000000002,1.4335806329900608e-10
0.030000000000000002,0.72,3.9436654685499103e-11
0.030000000000000002,0.74,1.0461729204903829e-11
0.030000000000000002,0.76,2.676298370498235e-12
0.030000000000000002,0.78,6.602305365128148e-13
0.030000000000000002,0.8,1.570685665352108e-13
0.030000000000000002,0.8200000000000001,3.603448608727512e-14
0.030000000000000002,0.8400000000000001,7.972339218316804e-15
0.030000000000000002,0.8600000000000001,1.7009628467940555e-15
0.030000000000000002,0.8800000000000001,3.499846431144011e-16
0.030000000000000002,0.9000000000000001,6.944676069171811e-17
0.030000000000000002,0.9200000000000002,1.3289481602602787e-17
0.030000000000000002,0.9400000000000002,2.4526117926237968e-18
0.030000000000000002,0.9600000000000002,4.368162028506417e-19
0.030000000000000002,0.9800000000000002,7.690705573264866e-20
0.04,-1.0,2.4690564344559217e-17
0.04,-0.98,5.919091381180022e-17
0.04,-0.96,2.519979979099707e-16
0.04,-0.94,1.0839288332038793e-15
0.04,-0.92,4.530115718947322e-15
0.04,-0.9,1.8361916320183955e-14
0.04,-0.88,7.217515150288808e-14
0.04,-0.86,2.7511528883219144e-13
0.04,-0.84,1.016944291848216e-12
0.04,-0.82,3.645300290844831e-12
0.04,-0.8,1.2671312035014776e-11
0.04,-0.78,4.2713043836445164e-11
0.04,-0.76,1.3962036148750918e-10
0.04,-0.74,4.425731264160625e-10
0.04,-0.72,1.3604049620313593e-09
0.04,-0.7,4.055059174107217e-09
0.04,-0.6799999999999999,1.1721171706795485e-08
0.04,-0.6599999999999999,3.285404204143539e-08
0.04,-0.6399999999999999,8.92996426396316e-08
0.04,-0.62,2.353710378492167e-07
0.04,-0.6,6.015864406936472e-07
0.04,-0.58,1.491022379739998e-06
0.04,-0.56,3.583528339773388e-06
0.04,-0.54,8.351752026784482e-06
0.04,-0.52,1.887486988428469e-05
0.04,-0.5,4.1364671455717666e-05
0.04,-0.48,8.790510248861385e-05
0.04,-0.45999999999999996,0.0001811495165964589
0.04,-0.43999999999999995,0.0003619916884045487
0.04,-0.41999999999999993,0.0007014522511895329
0.04,-0.4,0.001318061045782004
0.04,-0.38,0.0024016552457320406
0.04,-0.36,0.004243492035107173
0.04,-0.33999999999999997,0.00727065578898456
0.04,-0.31999999999999995,0.012079839017106657
0.04,-0.29999999999999993,0.019461934123092068
0.04,-0.2799999999999999,0.03040521479356594
0.04,-0.26,0.046062481445804875
0.04,-0.24,0.06766805981905713
0.04,-0.21999999999999997,0.09639560463806782
0.04,-0.19999999999999996,0.1331581747772348
0.04,-0.17999999999999994,0.1783674150753313
0.04,-0.15999999999999992,0.23168626085084587
0.04,-0.14,0.2918247472412234
0.04,-0.12,0.3564355655877841
0.04,-0.09999999999999998,0.422159945895191
0.04,-0.07999999999999996,0.48485301748004916
0.04,-0.05999999999999994,0.5399832248627363
0.04,-0.039999999999999925,0.583159729610745
0.04,-0.019999999999999907,0.6107055673227922
0.04,0.0,0.6201736785890648
0.04,0.020000000000000018,0.6107055673227965
0.04,0.040000000000000036,0.5831597296107563
0.04,0.06000000000000005,0.539983224862746
0.04,0.08000000000000007,0.4848530174800572
0.04,0.10000000000000009,0.4221599458951992
0.04,0.1200000000000001,0.35643556558778633
0.04,0.14000000000000012,0.2918247472412262
0.04,0.16000000000000014,0.23168626085084423
0.04,0.18000000000000016,0.17836741507533116
0.04,0.19999999999999996,0.13315817477723474
0.04,0.21999999999999997,0.09639560463806887
0.04,0.24,0.06766805981905791
0.04,0.26,0.046062481445805756
0.04,0.28,0.030405214793566972
0.04,0.30000000000000004,0.01946193412309302
0.04,0.32000000000000006,0.012079839017107097
0.04,0.3400000000000001,0.007270655788984869
0.04,0.3600000000000001,0.004243492035107328
0.04,0.3800000000000001,0.002401655245732176
0.04,0.40000000000000013,0.0013180610457820762
0.04,0.42000000000000015,0.0007014522511895634
0.04,0.44000000000000017,0.00036199168840455844
0.04,0.45999999999999996,0.00018114951659646203
0.04,0.48,8.790510248861566e-05
0.04,0.5,4.136467145571791e-05
0.04,0.52,1.8874869884284484e-05
0.04,0.54,8.351752026784419e-06
0.04,0.56,3.583528339773362e-06
0.04,0.5800000000000001,1.4910223797400162e-06
0.04,0.6000000000000001,6.01586440693667e-07
0.04,0.6200000000000001,2.3537103784922615e-07
0.04,0.6400000000000001,8.929964263963435e-08
0.04,0.6600000000000001,3.2854042041436075e-08
0.04,0.6800000000000002,1.1721171706795748e-08
0.04,0.7000000000000002,4.055059174107274e-09
0.04,0.72,1.360404962031365e-09
0.04,0.74,4.425731264160599e-10
0.04,0.76,1.396203614875062e-10
0.04,0.78,4.271304383644407e-11
0.04,0.8,1.2671312035014623e-11
0.04,0.8200000000000001,3.6453002908447694e-12
0.04,0.8400000000000001,1.0169442918482e-12
0.04,0.8600000000000001,2.7511528883218584e-13
0.04,0.8800000000000001,7.217515150288634e-14
0.04,0.9000000000000001,1.8361916320183315e-14
0.04,0.9200000000000002,4.5301157189471866e-15
0.04,0.9400000000000002,1.0839288332038624e-15
0.04,0.9600000000000002,2.5199799790996334e-16
0.04,0.9800000000000002,5.919091381179863e-17
0.05,-1.0,3.866902713728605e-15
0.05,-0.98,7.738092798833304e-15
0.05,-0.96,2.6489379116111693e-14
0.05,-0.94,9.356129162159649e-14
0.05,-0.92,3.231220504464106e-13
0.05,-0.9,1.0869135156979724e-12
0.05,-0.88,3.5601037771515524e-12
0.05,-0.86,1.1354300510453397e-11
0.05,-0.84,3.526035114060593e-11
0.05,-0.82,1.0662043832000999e-10
0.05,-0.8,3.139214826033798e-10
0.05,-0.78,8.999690536189087e-10
0.05,-0.76,2.512229797220074e-09
0.05,-0.74,6.828349343907682e-09
0.05,-0.72,1.8071577817614585e-08
0.05,-0.7,4.656931183550073e-08
0.05,-0.6799999999999999,1.1684939275129944e-07
0.05,-0.6599999999999999,2.8547988817742905e-07
0.05,-0.6399999999999999,6.791200675719699e-07
0.05,-0.62,1.5730379675260712e-06
0.05,-0.6,3.547750633736651e-06
0.05,-0.58,7.79090459747349e-06
0.05,-0.56,1.6658784721618996e-05
0.05,-0.54,3.468319647014994e-05
0.05,-0.52,7.03096693294421e-05
0.05,-0.5,0.00013878129273411157
0.05,-0.48,0.00026672673820771155
0.05,-0.45999999999999996,0.0004991393076771718
0.05,-0.43999999999999995,0.0009094868921216987
0.05,-0.41999999999999993,0.001613579802746926
0.05,-0.4,0.0027874281610560485
0.05,-0.38,0.004688523081898469
0.05,-0.36,0.0076786964517471645
0.05,-0.33999999999999997,0.012244976194684246
0.05,-0.31999999999999995,0.01901285532513772
0.05,-0.29999999999999993,0.02874455922577427
0.05,-0.2799999999999999,0.04231387923314336
0.05,-0.26,0.06064973174760656
0.05,-0.24,0.08464352879019302
0.05,-0.21999999999999997,0.11502108447122049
0.05,-0.19999999999999996,0.15218784475872457
0.05,-0.17999999999999994,0.19606554521628414
0.05,-0.15999999999999992,0.2459469262517983
0.05,-0.14,0.30040027080333975
0.05,-0.12,0.35725477648539544
0.05,-0.09999999999999998,0.41368957208985735
0.05,-0.07999999999999996,0.46643368996453866
0.05,-0.05999999999999994,0.5120637823161246
0.05,-0.039999999999999925,0.5473649961714315
0.05,-0.019999999999999907,0.5697033810338181
0.05,0.0,0.5773502905698829
0.05,0.020000000000000018,0.5697033810338339
0.05,0.040000000000000036,0.5473649961714516
0.05,0.06000000000000005,0.5120637823161395
0.05,0.08000000000000007,0.4664336899645499
0.05,0.10000000000000009,0.41368957208986856
0.05,0.1200000000000001,0.3572547764854016
0.05,0.14000000000000012,0.3004002708033426
0.05,0.16000000000000014,0.24594692625180084
0.05,0.18000000000000016,0.196065545216286
0.05,0.19999999999999996,0.1521878447587268
0.05,0.21999999999999997,0.11502108447121948
0.05,0.24,0.08464352879019181
0.05,0.26,0.06064973174760669
0.05,0.28,0.04231387923314404
0.05,0.30000000000000004,0.0287445592257748
0.05,0.32000000000000006,0.019012855325138446
0.05,0.3400000000000001,0.012244976194684853
0.05,0.3600000000000001,0.0076786964517474654
0.05,0.3800000000000001,0.004688523081898717
0.05,0.40000000000000013,0.0027874281610562233
0.05,0.42000000000000015,0.0016135798027470082
0.05,0.44000000000000017,0.0009094868921217471
0.05,0.45999999999999996,0.0004991393076771964
0.05,0.48,0.0002667267382077201
0.05,0.5,0.00013878129273411642
0.05,0.52,7.030966932944367e-05
0.05,0.54,3.4683196470150736e-05
0.05,0.56,1.665878472161944e-05
0.05,0.5800000000000001,7.790904597473727e-06
0.05,0.6000000000000001,3.5477506337367096e-06
0.05,0.6200000000000001,1.5730379675260936e-06
0.05,0.6400000000000001,6.791200675719702e-07
0.05,0.6600000000000001,2.854798881774297e-07
0.05,0.6800000000000002,1.1684939275130058e-07
0.05,0.7000000000000002,4.656931183550182e-08
0.05,0.72,1.807157781761464e-08
0.05,0.74,6.828349343907818e-09
0.05,0.76,2.5122297972200996e-09
0.05,0.78,8.99969053618917e-10
0.05,0.8,3.1392148260338183e-10
0.05,0.8200000000000001,1.0662043832001102e-10
0.05,0.8400000000000001,3.526035114060616e-11
0.05,0.8600000000000001,1.1354300510453578e-11
0.05,0.8800000000000001,3.5601037771515294e-12
0.05,0.9000000000000001,1.0869135156979522e-12
0.05,0.9200000000000002,3.231220504464027e-13
0.05,0.9400000000000002,9.356129162159296e-14
0.05,0.9600000000000002,2.64893791161108e-14
0.05,0.9800000000000002,7.738092798833226e-15
0.060000000000000005,-1.0,1.8310426749449938e-13
0.060000000000000005,-0.98,3.212679006005837e-13
0.060000000000000005,-0.96,9.264813287355291e-13
0.060000000000000005,-0.94,2.8093811484621466e-12
0.060000000000000005,-0.92,8.382521335004627e-12
0.060000000000000005,-0.9,2.444742914209429e-11
0.060000000000000005,-0.88,6.964801605730138e-11
0.060000000000000005,-0.86,1.9380920005750565e-10
0.060000000000000005,-0.84,5.267773082317582e-10
0.060000000000000005,-0.82,1.3985114007943577e-09
0.060000000000000005,-0.8,3.626525619465176e-09
0.060000000000000005,-0.78,9.185458377272056e-09
0.060000000000000005,-0.76,2.2724579482362928e-08
0.060000000000000005,-0.74,5.491303400343016e-08
0.060000000000000005,-0.72,1.2961021768525855e-07
0.060000000000000005,-0.7,2.9880436555112475e-07
